timestamp,power_w,temperature_c,gpu_util_pct,memory_used_mib,graphics_clock_mhz,memory_clock_mhz
2026/07/30 23:52:52.738, 322.34, 65, 95, 93223, 1942, 13365
2026/07/30 23:52:53.809, 322.35, 58, 93, 93223, 1972, 13365
2026/07/30 23:52:54.884, 307.48, 61, 100, 93223, 1927, 13365
2026/07/30 23:52:55.948, 308.82, 60, 100, 93223, 1897, 13365
2026/07/30 23:52:57.010, 305.72, 61, 100, 93223, 1927, 13365
2026/07/30 23:52:58.074, 337.36, 63, 100, 93223, 1920, 13365
2026/07/30 23:52:59.140, 324.65, 65, 98, 93223, 1920, 13365
2026/07/30 23:53:00.203, 319.20, 66, 93, 93223, 1972, 13365
2026/07/30 23:53:01.276, 323.01, 58, 87, 93223, 2017, 13365
2026/07/30 23:53:02.351, 305.95, 58, 87, 93223, 2047, 13365
2026/07/30 23:53:03.416, 306.58, 58, 91, 93223, 1980, 13365
2026/07/30 23:53:04.480, 323.73, 59, 90, 93223, 1987, 13365
2026/07/30 23:53:05.544, 321.48, 59, 90, 93223, 1987, 13365
2026/07/30 23:53:06.616, 321.88, 59, 92, 93223, 1957, 13365
2026/07/30 23:53:07.683, 321.06, 58, 88, 93223, 2017, 13365
2026/07/30 23:53:08.745, 322.52, 67, 93, 93223, 2002, 13365
2026/07/30 23:53:09.809, 324.67, 67, 95, 93223, 2032, 13365
2026/07/30 23:53:10.878, 325.01, 65, 100, 93223, 1927, 13365
2026/07/30 23:53:11.952, 321.44, 64, 100, 93223, 1942, 13365
2026/07/30 23:53:13.016, 321.53, 62, 100, 93223, 1942, 13365
2026/07/30 23:53:14.080, 345.46, 62, 100, 93223, 1920, 13365
2026/07/30 23:53:15.143, 315.51, 64, 100, 93223, 1927, 13365
2026/07/30 23:53:16.212, 320.29, 67, 94, 93223, 1935, 13365
2026/07/30 23:53:17.283, 324.12, 59, 92, 93223, 1972, 13365
2026/07/30 23:53:18.351, 325.75, 62, 100, 93223, 1920, 13365
2026/07/30 23:53:19.423, 311.21, 62, 100, 93223, 1935, 13365
2026/07/30 23:53:20.486, 312.16, 62, 100, 93223, 1935, 13365
2026/07/30 23:53:21.550, 325.47, 62, 100, 93223, 1942, 13365
2026/07/30 23:53:22.612, 347.55, 62, 100, 93223, 1920, 13365
2026/07/30 23:53:23.684, 318.37, 65, 100, 93223, 1897, 13365
2026/07/30 23:53:24.762, 312.03, 58, 78, 93223, 2295, 13365
2026/07/30 23:53:25.836, 308.81, 59, 87, 93223, 2227, 13365
2026/07/30 23:53:26.902, 307.72, 60, 90, 93223, 2002, 13365
2026/07/30 23:53:27.968, 341.54, 62, 96, 93223, 1950, 13365
2026/07/30 23:53:29.032, 320.73, 63, 100, 93223, 1912, 13365
2026/07/30 23:53:30.097, 340.40, 62, 100, 93223, 1905, 13365
2026/07/30 23:53:31.162, 320.98, 63, 100, 93223, 1935, 13365
2026/07/30 23:53:32.244, 324.77, 59, 78, 93223, 2235, 13365
2026/07/30 23:53:33.324, 314.99, 59, 84, 93223, 2085, 13365
2026/07/30 23:53:34.388, 322.93, 59, 83, 93223, 2085, 13365
2026/07/30 23:53:35.452, 343.44, 59, 85, 93223, 2100, 13365
2026/07/30 23:53:36.517, 346.56, 60, 87, 93223, 2047, 13365
2026/07/30 23:53:37.589, 319.58, 61, 95, 93223, 1965, 13365
2026/07/30 23:53:38.662, 325.95, 64, 99, 93223, 1912, 13365
2026/07/30 23:53:39.731, 325.82, 64, 98, 93223, 1950, 13365
2026/07/30 23:53:40.796, 323.71, 66, 81, 93223, 2242, 13365
2026/07/30 23:53:41.860, 325.75, 66, 81, 93223, 2242, 13365
2026/07/30 23:53:42.925, 324.33, 65, 80, 93223, 2190, 13365
2026/07/30 23:53:43.991, 326.54, 58, 73, 93223, 2377, 13365
2026/07/30 23:53:45.065, 324.46, 58, 69, 93223, 2422, 13365
2026/07/30 23:53:46.135, 316.72, 59, 74, 93223, 2392, 13365
2026/07/30 23:53:47.203, 329.91, 59, 76, 93223, 2325, 13365
2026/07/30 23:53:48.266, 342.71, 63, 100, 93223, 1890, 13365
2026/07/30 23:53:49.333, 322.57, 65, 100, 93223, 1897, 13365
2026/07/30 23:53:50.408, 326.31, 65, 100, 93223, 1957, 13365
2026/07/30 23:53:51.482, 326.44, 65, 100, 93223, 1965, 13365
2026/07/30 23:53:52.545, 325.77, 65, 100, 93223, 1897, 13365
2026/07/30 23:53:53.611, 341.51, 67, 98, 93223, 1897, 13365
2026/07/30 23:53:54.675, 325.96, 67, 100, 93223, 1950, 13365
2026/07/30 23:53:55.748, 328.36, 61, 89, 93223, 2040, 13365
2026/07/30 23:53:56.822, 324.21, 61, 93, 93223, 1957, 13365
2026/07/30 23:53:57.888, 329.66, 62, 96, 93223, 1927, 13365
2026/07/30 23:53:58.952, 323.07, 64, 100, 93223, 1897, 13365
2026/07/30 23:54:00.019, 333.21, 64, 100, 93223, 1882, 13365
2026/07/30 23:54:01.089, 329.41, 62, 96, 93223, 1912, 13365
2026/07/30 23:54:02.162, 319.54, 64, 100, 93223, 1882, 13365
2026/07/30 23:54:03.231, 318.68, 64, 100, 93223, 1882, 13365
2026/07/30 23:54:04.295, 312.72, 59, 73, 93223, 2445, 13365
2026/07/30 23:54:05.361, 350.65, 59, 70, 93223, 2377, 13365
2026/07/30 23:54:06.423, 327.77, 59, 70, 93223, 2452, 13365
2026/07/30 23:54:07.494, 327.66, 59, 73, 93223, 2422, 13365
2026/07/30 23:54:08.570, 329.67, 59, 70, 93223, 2392, 13365
2026/07/30 23:54:09.636, 326.23, 59, 71, 93223, 2385, 13365
2026/07/30 23:54:10.702, 315.77, 60, 79, 93223, 2325, 13365
2026/07/30 23:54:11.766, 338.22, 68, 86, 93223, 2062, 13365
2026/07/30 23:54:12.829, 311.23, 60, 76, 93223, 2257, 13365
2026/07/30 23:54:13.894, 345.82, 59, 72, 93223, 2430, 13365
2026/07/30 23:54:14.961, 327.18, 60, 78, 93223, 2340, 13365
2026/07/30 23:54:16.025, 339.59, 60, 86, 93223, 2107, 13365
2026/07/30 23:54:17.100, 327.59, 62, 94, 93223, 1972, 13365
2026/07/30 23:54:18.174, 321.18, 65, 98, 93223, 1890, 13365
2026/07/30 23:54:19.245, 318.14, 65, 100, 93223, 1890, 13365
2026/07/30 23:54:20.310, 313.69, 59, 71, 93223, 2422, 13365
2026/07/30 23:54:21.373, 348.17, 60, 71, 93223, 2400, 13365
2026/07/30 23:54:22.437, 328.04, 60, 80, 93223, 2302, 13365
2026/07/30 23:54:23.501, 338.94, 62, 94, 93223, 1980, 13365
2026/07/30 23:54:24.565, 328.18, 64, 100, 93223, 1875, 13365
2026/07/30 23:54:25.628, 342.14, 63, 100, 93223, 1875, 13365
2026/07/30 23:54:26.696, 328.24, 65, 100, 93223, 1890, 13365
2026/07/30 23:54:27.771, 320.71, 61, 82, 93223, 2295, 13365
2026/07/30 23:54:28.840, 327.08, 61, 89, 93223, 2070, 13365
2026/07/30 23:54:29.904, 318.31, 63, 95, 93223, 1957, 13365
2026/07/30 23:54:30.965, 326.73, 65, 100, 93223, 1882, 13365
2026/07/30 23:54:32.028, 321.05, 64, 100, 93223, 1845, 13365
2026/07/30 23:54:33.092, 340.26, 63, 100, 93223, 1845, 13365
2026/07/30 23:54:34.155, 330.62, 64, 100, 93223, 1867, 13365
2026/07/30 23:54:35.222, 327.00, 65, 100, 93223, 1852, 13365
2026/07/30 23:54:36.299, 332.28, 61, 82, 93223, 2152, 13365
2026/07/30 23:54:37.364, 318.26, 62, 89, 93223, 2055, 13365
2026/07/30 23:54:38.430, 351.38, 62, 92, 93223, 1950, 13365
2026/07/30 23:54:39.496, 330.39, 64, 96, 93223, 1897, 13365
2026/07/30 23:54:40.564, 332.82, 62, 94, 93223, 1920, 13365
2026/07/30 23:54:41.636, 315.61, 62, 90, 93223, 1950, 13365
2026/07/30 23:54:42.703, 332.13, 62, 86, 93223, 2032, 13365
2026/07/30 23:54:43.766, 348.20, 69, 92, 93223, 1980, 13365
2026/07/30 23:54:44.830, 335.86, 68, 83, 93223, 2100, 13365
2026/07/30 23:54:45.894, 331.19, 66, 78, 93223, 2242, 13365
2026/07/30 23:54:46.963, 332.94, 62, 73, 93223, 2340, 13365
2026/07/30 23:54:48.034, 318.40, 60, 70, 93223, 2400, 13365
2026/07/30 23:54:49.110, 335.61, 60, 76, 93223, 2332, 13365
2026/07/30 23:54:50.178, 316.95, 61, 83, 93223, 2182, 13365
2026/07/30 23:54:51.243, 349.14, 61, 88, 93223, 2152, 13365
2026/07/30 23:54:52.307, 340.40, 69, 86, 93223, 2160, 13365
2026/07/30 23:54:53.369, 332.64, 68, 82, 93223, 2152, 13365
2026/07/30 23:54:54.436, 332.25, 65, 77, 93223, 2332, 13365
2026/07/30 23:54:55.508, 334.32, 60, 71, 93223, 2407, 13365
2026/07/30 23:54:56.580, 336.52, 60, 72, 93223, 2407, 13365
2026/07/30 23:54:57.646, 321.19, 61, 74, 93223, 2287, 13365
2026/07/30 23:54:58.708, 317.71, 61, 81, 93223, 2205, 13365
2026/07/30 23:54:59.775, 350.32, 70, 92, 93223, 1927, 13365
2026/07/30 23:55:00.840, 332.51, 69, 89, 93223, 2032, 13365
2026/07/30 23:55:01.903, 333.41, 68, 83, 93223, 2137, 13365
2026/07/30 23:55:02.972, 334.18, 64, 77, 93223, 2287, 13365
2026/07/30 23:55:04.045, 335.20, 60, 71, 93223, 2370, 13365
2026/07/30 23:55:05.111, 320.11, 60, 71, 93223, 2370, 13365
2026/07/30 23:55:06.176, 326.84, 60, 73, 93223, 2355, 13365
2026/07/30 23:55:07.240, 347.84, 61, 77, 93223, 2317, 13365
2026/07/30 23:55:08.303, 354.67, 69, 95, 93223, 1912, 13365
2026/07/30 23:55:09.367, 332.83, 69, 87, 93223, 2107, 13365
2026/07/30 23:55:10.433, 333.45, 65, 78, 93223, 2265, 13365
2026/07/30 23:55:11.508, 335.40, 60, 70, 93223, 2377, 13365
2026/07/30 23:55:12.580, 322.96, 61, 72, 93223, 2362, 13365
2026/07/30 23:55:13.651, 321.39, 61, 79, 93223, 2287, 13365
2026/07/30 23:55:14.718, 339.34, 62, 85, 93223, 2145, 13365
2026/07/30 23:55:15.782, 338.05, 69, 83, 93223, 2130, 13365
2026/07/30 23:55:16.846, 343.91, 65, 76, 93223, 2250, 13365
2026/07/30 23:55:17.909, 349.70, 60, 70, 93223, 2430, 13365
2026/07/30 23:55:18.973, 330.16, 61, 73, 93223, 2347, 13365
2026/07/30 23:55:20.044, 340.51, 62, 85, 93223, 2317, 13365
2026/07/30 23:55:21.113, 329.95, 65, 97, 93223, 1942, 13365
