timestamp,power_w,temperature_c,gpu_util_pct,memory_used_mib,graphics_clock_mhz,memory_clock_mhz
2026/07/30 23:22:11.946, 237.48, 49, 77, 93545, 2610, 13365
2026/07/30 23:22:13.012, 190.24, 57, 74, 93545, 2587, 13365
2026/07/30 23:22:14.081, 209.84, 56, 75, 93549, 2610, 13365
2026/07/30 23:22:15.159, 224.56, 51, 100, 93553, 2032, 13365
2026/07/30 23:22:16.234, 187.51, 49, 78, 93553, 2647, 13365
2026/07/30 23:22:17.309, 248.26, 49, 75, 93557, 2610, 13365
2026/07/30 23:22:18.386, 193.91, 52, 100, 93561, 2070, 13365
2026/07/30 23:22:19.454, 230.57, 50, 78, 93565, 2452, 13365
2026/07/30 23:22:20.523, 240.92, 49, 78, 93565, 2610, 13365
2026/07/30 23:22:21.597, 191.71, 49, 76, 93569, 2610, 13365
2026/07/30 23:22:22.670, 252.11, 55, 79, 93573, 2542, 13365
2026/07/30 23:22:23.747, 188.09, 50, 89, 93573, 2017, 13365
2026/07/30 23:22:24.814, 186.89, 49, 75, 93577, 2610, 13365
2026/07/30 23:22:25.883, 211.57, 49, 75, 93581, 2610, 13365
2026/07/30 23:22:26.954, 188.03, 51, 100, 93581, 2032, 13365
2026/07/30 23:22:28.020, 234.39, 50, 79, 93585, 2587, 13365
2026/07/30 23:22:29.091, 205.11, 49, 78, 93589, 2370, 13365
2026/07/30 23:22:30.164, 188.05, 49, 78, 93589, 2610, 13365
2026/07/30 23:22:31.236, 251.06, 59, 74, 93593, 2602, 13365
2026/07/30 23:22:32.312, 190.91, 50, 85, 93597, 2100, 13365
2026/07/30 23:22:33.383, 246.65, 49, 76, 93601, 2610, 13365
2026/07/30 23:22:34.461, 194.01, 56, 78, 93601, 2565, 13365
2026/07/30 23:22:35.529, 187.13, 50, 83, 93605, 2040, 13365
2026/07/30 23:22:36.599, 243.96, 51, 87, 93609, 2017, 13365
2026/07/30 23:22:37.673, 187.63, 49, 75, 93609, 2632, 13365
2026/07/30 23:22:38.756, 243.07, 59, 73, 93613, 2610, 13365
2026/07/30 23:22:39.838, 196.75, 51, 98, 93617, 2010, 13365
2026/07/30 23:22:40.905, 216.90, 50, 79, 93621, 2610, 13365
2026/07/30 23:22:41.976, 223.10, 49, 74, 93621, 2610, 13365
2026/07/30 23:22:43.044, 188.58, 54, 92, 93625, 2295, 13365
2026/07/30 23:22:44.109, 245.38, 54, 84, 93629, 2445, 13365
2026/07/30 23:22:45.182, 199.91, 50, 81, 93629, 2137, 13365
2026/07/30 23:22:46.250, 221.23, 50, 77, 93633, 2610, 13365
2026/07/30 23:22:47.318, 245.08, 59, 93, 93637, 2602, 13365
2026/07/30 23:22:48.384, 194.76, 51, 78, 93637, 2017, 13365
2026/07/30 23:22:49.452, 254.37, 50, 76, 93641, 2617, 13365
2026/07/30 23:22:50.528, 208.33, 55, 81, 93645, 2610, 13365
2026/07/30 23:22:51.598, 188.72, 49, 73, 93649, 2610, 13365
2026/07/30 23:22:52.664, 246.28, 52, 89, 93649, 2010, 13365
2026/07/30 23:22:53.734, 194.12, 50, 78, 93653, 2632, 13365
2026/07/30 23:22:54.801, 245.38, 49, 74, 93657, 2610, 13365
2026/07/30 23:22:55.872, 200.98, 55, 100, 93657, 2437, 13365
2026/07/30 23:22:56.947, 189.63, 51, 79, 93661, 2137, 13365
2026/07/30 23:22:58.013, 257.73, 51, 77, 93665, 2685, 13365
2026/07/30 23:22:59.082, 191.36, 50, 75, 93665, 2610, 13365
2026/07/30 23:23:00.148, 242.09, 49, 75, 93669, 2610, 13365
2026/07/30 23:23:01.219, 246.52, 52, 93, 93673, 2010, 13365
2026/07/30 23:23:02.293, 191.25, 51, 75, 93673, 2535, 13365
2026/07/30 23:23:03.362, 257.95, 50, 75, 93677, 2610, 13365
2026/07/30 23:23:04.431, 198.77, 55, 100, 93681, 2415, 13365
2026/07/30 23:23:05.503, 196.40, 51, 79, 93685, 2265, 13365
2026/07/30 23:23:06.574, 248.10, 51, 79, 93685, 1980, 13365
2026/07/30 23:23:07.644, 192.12, 51, 76, 93689, 2610, 13365
2026/07/30 23:23:08.714, 244.41, 54, 78, 93693, 2610, 13365
2026/07/30 23:23:09.787, 206.06, 52, 89, 93693, 1987, 13365
2026/07/30 23:23:10.861, 196.85, 51, 77, 93697, 2460, 13365
2026/07/30 23:23:11.938, 259.57, 50, 76, 93701, 2610, 13365
2026/07/30 23:23:13.012, 192.91, 57, 100, 93701, 2572, 13365
2026/07/30 23:23:14.079, 213.56, 57, 83, 93705, 2610, 13365
2026/07/30 23:23:15.151, 232.24, 52, 90, 93709, 1987, 13365
2026/07/30 23:23:16.225, 193.21, 51, 77, 93709, 2587, 13365
2026/07/30 23:23:17.292, 244.83, 50, 74, 93713, 2610, 13365
2026/07/30 23:23:18.357, 207.45, 55, 100, 93717, 2377, 13365
2026/07/30 23:23:19.424, 198.04, 51, 79, 93717, 2107, 13365
2026/07/30 23:23:20.496, 261.59, 50, 75, 93721, 2610, 13365
2026/07/30 23:23:21.571, 192.55, 50, 76, 93725, 2617, 13365
2026/07/30 23:23:22.639, 227.55, 59, 90, 93729, 2610, 13365
2026/07/30 23:23:23.708, 222.54, 51, 78, 93729, 1957, 13365
2026/07/30 23:23:24.780, 197.69, 50, 75, 93733, 2610, 13365
2026/07/30 23:23:25.859, 249.05, 58, 84, 93737, 2610, 13365
2026/07/30 23:23:26.933, 199.31, 53, 84, 93737, 1972, 13365
2026/07/30 23:23:28.001, 249.50, 51, 77, 93741, 2610, 13365
2026/07/30 23:23:29.080, 204.74, 51, 76, 93745, 2670, 13365
2026/07/30 23:23:30.155, 221.60, 51, 73, 93749, 2610, 13365
2026/07/30 23:23:31.226, 249.81, 56, 100, 93749, 2137, 13365
2026/07/30 23:23:32.306, 197.43, 50, 76, 93753, 2460, 13365
2026/07/30 23:23:33.390, 261.33, 50, 72, 93757, 2610, 13365
2026/07/30 23:23:34.472, 194.20, 55, 97, 93757, 2070, 13365
2026/07/30 23:23:35.541, 229.75, 51, 76, 93761, 2475, 13365
2026/07/30 23:23:36.620, 213.80, 51, 75, 93765, 2452, 13365
2026/07/30 23:23:37.687, 212.30, 50, 73, 93769, 2610, 13365
2026/07/30 23:23:38.753, 239.30, 55, 100, 93769, 2302, 13365
2026/07/30 23:23:39.823, 193.49, 51, 76, 93773, 2317, 13365
2026/07/30 23:23:40.899, 260.18, 50, 75, 93777, 2610, 13365
2026/07/30 23:23:41.971, 200.27, 55, 100, 93777, 2332, 13365
2026/07/30 23:23:43.042, 245.34, 51, 76, 93781, 2422, 13365
2026/07/30 23:23:44.116, 209.52, 50, 76, 93785, 2767, 13365
2026/07/30 23:23:45.184, 244.24, 50, 72, 93789, 2610, 13365
2026/07/30 23:23:46.249, 211.94, 52, 87, 93789, 1972, 13365
2026/07/30 23:23:47.316, 199.21, 50, 76, 93793, 2767, 13365
2026/07/30 23:23:48.383, 252.50, 51, 72, 93797, 2610, 13365
2026/07/30 23:23:49.463, 194.43, 53, 93, 93797, 1987, 13365
2026/07/30 23:23:50.533, 247.26, 51, 74, 93801, 2580, 13365
2026/07/30 23:23:51.606, 209.44, 51, 76, 93805, 2610, 13365
2026/07/30 23:23:52.675, 225.76, 50, 74, 93809, 2610, 13365
2026/07/30 23:23:53.748, 230.97, 56, 100, 93809, 2092, 13365
2026/07/30 23:23:54.825, 196.19, 51, 75, 93813, 2377, 13365
2026/07/30 23:23:55.899, 244.56, 50, 76, 93817, 2617, 13365
2026/07/30 23:23:56.980, 204.46, 56, 100, 93817, 2527, 13365
2026/07/30 23:23:58.056, 249.07, 51, 76, 93821, 2212, 13365
2026/07/30 23:23:59.128, 238.61, 51, 76, 93825, 2235, 13365
2026/07/30 23:24:00.198, 193.41, 50, 75, 93829, 2610, 13365
2026/07/30 23:24:01.271, 254.25, 56, 100, 93829, 2550, 13365
2026/07/30 23:24:02.348, 195.97, 52, 78, 93833, 2055, 13365
2026/07/30 23:24:03.421, 249.05, 51, 76, 93837, 2610, 13365
2026/07/30 23:24:04.493, 211.09, 59, 89, 93837, 2610, 13365
2026/07/30 23:24:05.569, 200.20, 50, 72, 93841, 2610, 13365
2026/07/30 23:24:06.635, 245.09, 56, 100, 93845, 2257, 13365
2026/07/30 23:24:07.713, 206.24, 51, 77, 93845, 2317, 13365
2026/07/30 23:24:08.783, 234.07, 51, 73, 93849, 2625, 13365
2026/07/30 23:24:09.858, 212.28, 56, 100, 93853, 2512, 13365
2026/07/30 23:24:10.941, 196.15, 54, 77, 93853, 1980, 13365
2026/07/30 23:24:12.013, 267.58, 50, 75, 93857, 2647, 13365
2026/07/30 23:24:13.086, 197.57, 51, 76, 93861, 2655, 13365
2026/07/30 23:24:14.156, 227.80, 50, 73, 93865, 2610, 13365
2026/07/30 23:24:15.230, 255.23, 55, 100, 93865, 2400, 13365
2026/07/30 23:24:16.310, 197.57, 52, 77, 93869, 2032, 13365
2026/07/30 23:24:17.378, 253.23, 51, 76, 93873, 2610, 13365
2026/07/30 23:24:18.449, 210.68, 60, 97, 93873, 2602, 13365
2026/07/30 23:24:19.522, 195.10, 52, 81, 93877, 1935, 13365
2026/07/30 23:24:20.594, 257.12, 53, 91, 93881, 1927, 13365
2026/07/30 23:24:21.669, 197.65, 51, 76, 93881, 2475, 13365
2026/07/30 23:24:22.741, 203.98, 51, 73, 93885, 2610, 13365
2026/07/30 23:24:23.813, 255.07, 57, 100, 93889, 2565, 13365
2026/07/30 23:24:24.891, 201.67, 51, 79, 93889, 1950, 13365
2026/07/30 23:24:25.968, 267.93, 51, 76, 93893, 2647, 13365
2026/07/30 23:24:27.043, 213.33, 59, 89, 93897, 2610, 13365
2026/07/30 23:24:28.110, 225.27, 59, 85, 93901, 2610, 13365
2026/07/30 23:24:29.178, 237.12, 53, 89, 93901, 1935, 13365
2026/07/30 23:24:30.248, 198.67, 51, 76, 93905, 2490, 13365
2026/07/30 23:24:31.313, 250.81, 51, 73, 93909, 2610, 13365
2026/07/30 23:24:32.389, 205.77, 55, 100, 93909, 2325, 13365
2026/07/30 23:24:33.459, 212.59, 52, 78, 93913, 2145, 13365
2026/07/30 23:24:34.528, 257.49, 51, 77, 93917, 2610, 13365
2026/07/30 23:24:35.600, 205.38, 51, 74, 93917, 2632, 13365
2026/07/30 23:24:36.667, 256.74, 60, 90, 93921, 2610, 13365
2026/07/30 23:24:37.739, 233.66, 53, 79, 93925, 1912, 13365
2026/07/30 23:24:38.810, 196.46, 51, 75, 93929, 2610, 13365
2026/07/30 23:24:39.882, 228.76, 59, 89, 93929, 2610, 13365
2026/07/30 23:24:40.954, 202.83, 53, 79, 93933, 1920, 13365
2026/07/30 23:24:42.032, 262.36, 51, 74, 93937, 2610, 13365
2026/07/30 23:24:43.104, 206.20, 51, 74, 93937, 2677, 13365
2026/07/30 23:24:44.168, 234.50, 51, 73, 93941, 2610, 13365
2026/07/30 23:24:45.233, 258.18, 57, 100, 93945, 2115, 13365
2026/07/30 23:24:46.304, 203.54, 51, 73, 93945, 2460, 13365
2026/07/30 23:24:47.378, 269.37, 51, 73, 93949, 2610, 13365
2026/07/30 23:24:48.447, 203.11, 56, 100, 93953, 2415, 13365
2026/07/30 23:24:49.515, 224.17, 52, 77, 93957, 2220, 13365
2026/07/30 23:24:50.586, 243.93, 53, 77, 93957, 2017, 13365
2026/07/30 23:24:51.657, 197.31, 52, 76, 93961, 2655, 13365
2026/07/30 23:24:52.731, 261.24, 60, 94, 93965, 2602, 13365
2026/07/30 23:24:53.806, 210.53, 52, 78, 93965, 1905, 13365
2026/07/30 23:24:54.872, 237.35, 51, 75, 93969, 2602, 13365
2026/07/30 23:24:55.944, 233.87, 51, 74, 93973, 2610, 13365
2026/07/30 23:24:57.024, 205.23, 54, 94, 93973, 1950, 13365
2026/07/30 23:24:58.098, 267.32, 57, 100, 93977, 2115, 13365
2026/07/30 23:24:59.177, 206.99, 51, 77, 93981, 2460, 13365
2026/07/30 23:25:00.251, 256.17, 51, 72, 93985, 2610, 13365
2026/07/30 23:25:01.330, 245.04, 57, 100, 93985, 2182, 13365
2026/07/30 23:25:02.401, 199.35, 52, 78, 93989, 2377, 13365
2026/07/30 23:25:03.470, 261.55, 51, 74, 93993, 2610, 13365
2026/07/30 23:25:04.543, 204.66, 56, 100, 93993, 2257, 13365
2026/07/30 23:25:05.621, 267.37, 57, 100, 93997, 2137, 13365
2026/07/30 23:25:06.696, 207.94, 52, 78, 94001, 2430, 13365
2026/07/30 23:25:07.767, 255.98, 51, 72, 94005, 2610, 13365
2026/07/30 23:25:08.846, 218.07, 57, 100, 94005, 2115, 13365
2026/07/30 23:25:09.921, 213.13, 52, 76, 94009, 2460, 13365
2026/07/30 23:25:10.998, 258.23, 51, 72, 94013, 2610, 13365
2026/07/30 23:25:12.069, 224.70, 58, 82, 94017, 2610, 13365
2026/07/30 23:25:13.141, 247.51, 53, 88, 94017, 1927, 13365
2026/07/30 23:25:14.221, 202.08, 51, 75, 94021, 2595, 13365
2026/07/30 23:25:15.298, 272.70, 53, 77, 94025, 2610, 13365
2026/07/30 23:25:16.373, 204.83, 55, 92, 94025, 1905, 13365
2026/07/30 23:25:17.440, 231.96, 51, 74, 94029, 2700, 13365
2026/07/30 23:25:18.506, 243.02, 54, 75, 94033, 2610, 13365
2026/07/30 23:25:19.573, 200.07, 51, 71, 94037, 2610, 13365
2026/07/30 23:25:20.645, 264.67, 58, 98, 94037, 2010, 13365
2026/07/30 23:25:21.721, 203.40, 52, 76, 94041, 2505, 13365
2026/07/30 23:25:22.786, 258.53, 52, 74, 94045, 2610, 13365
2026/07/30 23:25:23.852, 219.15, 57, 100, 94045, 2197, 13365
2026/07/30 23:25:24.918, 209.53, 52, 75, 94049, 2377, 13365
2026/07/30 23:25:25.991, 261.58, 52, 70, 94053, 2610, 13365
2026/07/30 23:25:27.066, 209.34, 53, 71, 94057, 2610, 13365
2026/07/30 23:25:28.143, 261.05, 55, 92, 94057, 1912, 13365
2026/07/30 23:25:29.216, 204.13, 53, 75, 94061, 2692, 13365
2026/07/30 23:25:30.287, 272.68, 53, 74, 94065, 2610, 13365
2026/07/30 23:25:31.365, 208.70, 54, 93, 94065, 1912, 13365
2026/07/30 23:25:32.433, 230.84, 52, 74, 94069, 2580, 13365
2026/07/30 23:25:33.499, 248.28, 51, 72, 94073, 2610, 13365
2026/07/30 23:25:34.568, 211.88, 54, 74, 94077, 2610, 13365
2026/07/30 23:25:35.641, 274.60, 55, 93, 94077, 1905, 13365
2026/07/30 23:25:36.713, 203.93, 52, 75, 94081, 2595, 13365
2026/07/30 23:25:37.777, 259.36, 51, 72, 94085, 2610, 13365
2026/07/30 23:25:38.848, 219.86, 58, 100, 94085, 2115, 13365
2026/07/30 23:25:39.917, 218.02, 52, 72, 94089, 2460, 13365
2026/07/30 23:25:40.989, 256.57, 51, 72, 94093, 2610, 13365
2026/07/30 23:25:42.071, 204.80, 51, 73, 94093, 2610, 13365
2026/07/30 23:25:43.140, 274.52, 58, 100, 94097, 2062, 13365
2026/07/30 23:25:44.214, 210.68, 52, 76, 94101, 2407, 13365
2026/07/30 23:25:45.281, 263.32, 51, 72, 94105, 2610, 13365
2026/07/30 23:25:46.354, 218.93, 58, 100, 94105, 2025, 13365
2026/07/30 23:25:47.418, 228.53, 52, 74, 94109, 2595, 13365
2026/07/30 23:25:48.487, 248.03, 51, 71, 94113, 2610, 13365
2026/07/30 23:25:49.558, 205.11, 58, 100, 94113, 2107, 13365
2026/07/30 23:25:50.629, 272.56, 58, 100, 94117, 2107, 13365
2026/07/30 23:25:51.703, 211.83, 52, 77, 94121, 2400, 13365
2026/07/30 23:25:52.771, 260.55, 52, 73, 94125, 2610, 13365
2026/07/30 23:25:53.843, 224.45, 58, 100, 94125, 2115, 13365
2026/07/30 23:25:54.911, 209.99, 52, 78, 94129, 2385, 13365
2026/07/30 23:25:55.978, 268.64, 52, 73, 94133, 2610, 13365
2026/07/30 23:25:57.053, 210.33, 56, 100, 94133, 2332, 13365
2026/07/30 23:25:58.121, 261.69, 56, 100, 94137, 2407, 13365
2026/07/30 23:25:59.192, 224.86, 52, 79, 94141, 1972, 13365
2026/07/30 23:26:00.259, 236.01, 52, 74, 94145, 2610, 13365
2026/07/30 23:26:01.331, 254.95, 61, 93, 94145, 2610, 13365
2026/07/30 23:26:02.406, 206.67, 53, 81, 94149, 1882, 13365
2026/07/30 23:26:03.473, 268.57, 53, 74, 94153, 2647, 13365
2026/07/30 23:26:04.543, 219.15, 57, 83, 94153, 2610, 13365
2026/07/30 23:26:05.617, 210.63, 51, 72, 94157, 2610, 13365
2026/07/30 23:26:06.687, 269.70, 58, 99, 94161, 1980, 13365
2026/07/30 23:26:07.754, 210.97, 52, 79, 94161, 2385, 13365
2026/07/30 23:26:08.823, 255.26, 52, 75, 94165, 2625, 13365
2026/07/30 23:26:09.892, 232.58, 56, 100, 94169, 2520, 13365
2026/07/30 23:26:10.957, 225.32, 53, 78, 94173, 2100, 13365
2026/07/30 23:26:12.028, 270.79, 52, 75, 94173, 2655, 13365
2026/07/30 23:26:13.106, 212.97, 52, 75, 94177, 2610, 13365
2026/07/30 23:26:14.170, 268.56, 61, 95, 94181, 2610, 13365
2026/07/30 23:26:15.240, 239.91, 54, 84, 94181, 1852, 13365
2026/07/30 23:26:16.308, 203.93, 52, 75, 94185, 2647, 13365
2026/07/30 23:26:17.381, 271.94, 52, 72, 94189, 2610, 13365
2026/07/30 23:26:18.454, 208.01, 57, 100, 94189, 2190, 13365
2026/07/30 23:26:19.525, 205.91, 54, 79, 94193, 2055, 13365
2026/07/30 23:26:20.596, 239.21, 53, 77, 94197, 1852, 13365
2026/07/30 23:26:21.674, 207.81, 52, 74, 94197, 2617, 13365
2026/07/30 23:26:22.744, 271.38, 59, 85, 94201, 2610, 13365
2026/07/30 23:26:23.813, 228.81, 55, 95, 94205, 1920, 13365
2026/07/30 23:26:24.886, 205.73, 52, 79, 94205, 2497, 13365
2026/07/30 23:26:25.962, 271.64, 52, 75, 94209, 2625, 13365
2026/07/30 23:26:27.032, 215.32, 60, 97, 94213, 2602, 13365
2026/07/30 23:26:28.099, 240.51, 59, 89, 94217, 2610, 13365
2026/07/30 23:26:29.166, 245.27, 54, 90, 94217, 1860, 13365
2026/07/30 23:26:30.240, 207.98, 53, 75, 94221, 2542, 13365
2026/07/30 23:26:31.308, 262.02, 52, 73, 94225, 2610, 13365
2026/07/30 23:26:32.380, 215.30, 56, 100, 94225, 2257, 13365
2026/07/30 23:26:33.451, 218.29, 55, 80, 94229, 2070, 13365
2026/07/30 23:26:34.520, 272.19, 52, 74, 94233, 2610, 13365
2026/07/30 23:26:35.598, 209.49, 52, 75, 94233, 2655, 13365
2026/07/30 23:26:36.662, 265.57, 60, 86, 94237, 2610, 13365
2026/07/30 23:26:37.731, 252.58, 58, 98, 94241, 1950, 13365
2026/07/30 23:26:38.806, 209.45, 52, 79, 94241, 2460, 13365
2026/07/30 23:26:39.871, 273.54, 52, 74, 94245, 2610, 13365
2026/07/30 23:26:40.945, 224.03, 60, 97, 94249, 2602, 13365
2026/07/30 23:26:42.019, 210.82, 54, 89, 94249, 1830, 13365
2026/07/30 23:26:43.089, 272.60, 56, 100, 94253, 2197, 13365
2026/07/30 23:26:44.158, 226.40, 53, 79, 94257, 2010, 13365
2026/07/30 23:26:45.230, 213.64, 52, 75, 94257, 2610, 13365
